logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B
CDK5RAP1	-0.13723126548192	-0.394465137475814	0.120002606511975	4.02982009623834	-1.0925736496479	0.283850069766188	0.508309471797961	-5.78281413063323
CDK9	0.147193389170957	-0.128747748972039	0.423134527313954	3.14154703675598	1.09244017412823	0.283907696811845	0.508340017298145	-5.78295466106595
RP11.177B4.1	0.146080884657487	-0.127833884711007	0.419995654025981	0.589074276757705	1.09220396616623	0.284009698270824	0.508428488547007	-5.78320331536415
SLC6A12	-0.124470963474946	-0.357879324363666	0.108937397413773	0.300598756600185	-1.09213783165614	0.284038261758104	0.508428488547007	-5.78327292582489
DSCR3	-0.0882056531890103	-0.253676224480371	0.0772649181023509	4.41973041265927	-1.09169535625592	0.284229419563771	0.50869798987774	-5.78373855784236
METTL1	0.202269389269066	-0.177246651131787	0.58178542966992	4.43530927352212	1.09150526716171	0.284311569851367	0.508772346506373	-5.78393854201508
ZNF304	0.155569733253038	-0.136380027759146	0.447519494265222	2.11695832888826	1.09129657414933	0.284401779646366	0.508851155251746	-5.78415806178405
ATP6V0D1	-0.14160693070281	-0.407373158893363	0.124159297487743	6.20609388529336	-1.09121549862801	0.284436830916459	0.508851155251746	-5.78424333303735
HIF1A.AS2	-0.205768286336376	-0.59210844468458	0.180571872011827	0.771891803018165	-1.09077304233742	0.284628171732225	0.509120769708035	-5.78470858455072
SMARCD2	-0.128734955304079	-0.370500165431128	0.113030254822969	3.54939902659232	-1.09050707901504	0.284743232087646	0.509253882109364	-5.78498816701902
ABI3	-0.090359526850873	-0.260101848638086	0.0793827949363399	0.189543912164934	-1.09020863802376	0.284872382329431	0.509412152217465	-5.78530181584087
RP11.723O4.9	-0.193674936643629	-0.557830265031526	0.170480391744268	0.769605484487105	-1.08921236379107	0.285303822065323	0.510110857659602	-5.78634828802655
CRYBB2P1	-0.223409727993608	-0.643603928954502	0.196784472967285	4.35645309395532	-1.08887451723315	0.285450233272277	0.510299817791643	-5.78670295809125
TATDN2	-0.141476763964605	-0.407599184993425	0.124645657064214	1.65130473280816	-1.08875324054547	0.285502803520071	0.510320988317615	-5.78683024930725
PDIA4	-0.123546985425508	-0.355972577501125	0.108878606650109	6.93943578807138	-1.08861425241637	0.285563059693532	0.510355889025811	-5.7869761143527
ST3GAL3	0.137387215808268	-0.121193800060433	0.395968231676969	3.41521834930999	1.08811674597774	0.285778820246123	0.510668656258403	-5.7874980967116
RPL21P119	0.362467965370079	-0.319806196046777	1.04474212678694	1.50319711524083	1.08801908788992	0.2858211866216	0.510671534060836	-5.78760053361881
PPFIBP2	-0.201556062593522	-0.58099597230516	0.177883847118115	3.19357803286697	-1.08787417298778	0.285884062359211	0.510676559239876	-5.78775252427945
MICE	-0.188202842012553	-0.542539842801441	0.166134158776336	0.629892451475773	-1.08776600320456	0.285931001530355	0.510676559239876	-5.78786596356905
AP000580.1	-0.266862116543218	-0.769351309843044	0.235627076756609	0.875659692157597	-1.08764209804659	0.285984775651027	0.510676559239876	-5.78799589207599
C11orf57	-0.114060761353003	-0.328849050162215	0.100727527456209	3.4729789027919	-1.0875556200306	0.286022310876343	0.510676559239876	-5.78808656597029
ACTR5	-0.133571184044292	-0.385108195749774	0.11796582766119	2.39732865515908	-1.08751858508999	0.286038386726503	0.510676559239876	-5.7881253958095
IGHG2	0.508900576852466	-0.449506036670584	1.46730719037552	3.37132633277733	1.08744912988992	0.286068537055442	0.510676559239876	-5.78819821388724
ATP6V1B2	0.103977984970382	-0.0919953409503137	0.299951310891077	5.33545424473436	1.08660135550142	0.286436736213214	0.511261012072874	-5.7890866920551
UBE2R2	-0.135630713303509	-0.391339495288529	0.120078068681511	2.89703250907536	-1.08627106426716	0.286580277167004	0.511387175193134	-5.78943266939613
AKT3	0.119303550292036	-0.105627303069754	0.344234403653825	2.36387002671991	1.0862508911848	0.286589045826511	0.511387175193134	-5.78945379740776
CTB.113I20.2	0.222910185665886	-0.197440402383757	0.643260773715528	1.66602845682891	1.086035604011	0.286682636871803	0.511481338459874	-5.78967925317696
NME2	-0.117922446922631	-0.340338410494983	0.104493516649721	8.3368370693292	-1.08581624864151	0.286778018841115	0.511578669715144	-5.78990892714036
GPR89A	-0.12163928772129	-0.351110540054216	0.107831964611636	4.3045036978423	-1.08560389157061	0.286870379263421	0.511642615247423	-5.79013123306597
SCD	0.251624070564857	-0.223087408723964	0.726335549853677	2.33480327638653	1.08554606851249	0.286895531901707	0.511642615247423	-5.79019175820631
MIR22HG	0.164617673785835	-0.146063849059142	0.475299196630812	5.08435847406058	1.08514267714425	0.287071048074215	0.511880325836544	-5.79061391785756
LUCAT1	0.188800138561506	-0.167559979757386	0.545160256880397	0.920597858121438	1.08502319681929	0.287123048799547	0.511880325836544	-5.79073892952616
HGF	-0.25142430557641	-0.726015963302453	0.223167352149633	3.88800230966783	-1.08495810418109	0.287151381508784	0.511880325836544	-5.79080703031596
KLF11	-0.220771821567865	-0.637549660109578	0.196006016973847	1.58335349029897	-1.08483785625395	0.287203726753033	0.511900810272476	-5.79093282545142
RP11.494G9.1	0.177629147098245	-0.157760377326089	0.513018671522579	0.815230061792504	1.084652310401	0.28728451021932	0.511971968859064	-5.79112690570586
ATXN1	-0.154557147426886	-0.446419386358048	0.137305091504275	2.93392383824836	-1.08451857009149	0.287342748467805	0.512002934912059	-5.79126677867372
CCNB2	-0.445100546519516	-1.28631806533551	0.396116972296481	1.41536088882769	-1.0836165463006	0.287735760995074	0.51260625515662	-5.792209751492
BBS1	0.108164906687529	-0.0962771006392574	0.312606914014316	4.30530686012357	1.08353277465957	0.287772279756861	0.51260625515662	-5.79229728957009
NEURL2	-0.162765506688388	-0.470445242434182	0.144914229057406	2.63321442214771	-1.08340114309214	0.28782966886208	0.51260625515662	-5.79243482684989
ZCCHC17	-0.0882877738385859	-0.25518578570379	0.0786102380266185	5.27979057430542	-1.08336602539997	0.287844980948282	0.51260625515662	-5.79247151752323
DHRS9	0.042726283673904	-0.038074778411158	0.123527345758966	0.070020730667885	1.0829386628698	0.288031366818265	0.51286528722934	-5.79291793490453
ARHGAP35	0.116350222519733	-0.103727078725967	0.336427523765433	2.3168920932592	1.0827240292298	0.288125007468391	0.512959128101583	-5.79314207746708
MCM4	0.125394273219558	-0.111825957373502	0.362614503812617	2.833400208581	1.08255953054999	0.288196789816554	0.513014032732124	-5.79331383634257
ARID4A	-0.129508902061238	-0.374568723297999	0.115550919175523	3.75470632709064	-1.08231410437261	0.288303910151829	0.513131817358299	-5.79357004995556
RP11.452J6.2	-0.26820303159684	-0.775780293955093	0.239374230761414	0.439081596111064	-1.08214967259167	0.288375694963321	0.513186686250591	-5.79374167933031
SLC37A3	-0.141917809597586	-0.410577599990782	0.12674198079561	4.78394390361733	-1.08183253135979	0.28851418292123	0.513360226072566	-5.79407263504583
ADCK1	-0.134620415171551	-0.389638140114356	0.120397309771254	2.08662715536482	-1.08110124493183	0.288833698220109	0.513855777182731	-5.79483543654603
TMCO6	-0.166730958086544	-0.482670919910813	0.149209003737724	3.17066271764008	-1.0807804825445	0.288973925708441	0.514000723991063	-5.79516987294321
CDC34	-0.236952431634939	-0.685983633380214	0.212078770110336	2.11284231260483	-1.08071320717827	0.289003342570145	0.514000723991063	-5.79524000468317
RBFA	0.0948478209579299	-0.0849046111011109	0.274600253016971	4.51946950824215	1.0806334126319	0.289038236332085	0.514000723991063	-5.79532318194683
SYTL4	0.197144409030863	-0.176510086276967	0.570798904338693	3.03844322227091	1.08053804450207	0.289079944269913	0.514001944331205	-5.79542258560714
FOLR2	0.172924664764063	-0.155158592761915	0.501007922290042	0.483867252485397	1.07944043631623	0.289560275747729	0.514720318730753	-5.79656605967378
ATP5H	-0.0710550476209638	-0.205866700625151	0.0637566053832235	8.53454385630145	-1.07942708168245	0.289566123442384	0.514720318730753	-5.79657996578986
GPR35	-0.133373779623095	-0.386475222986587	0.119727663740397	0.414804702694456	-1.07919927693938	0.289665886941197	0.514792098700182	-5.7968171534481
TMEM39A	-0.1168510457102	-0.338608232405239	0.104906140984838	5.18757231201915	-1.07914725119744	0.289688674216679	0.514792098700182	-5.79687131560063
ALKBH8	-0.12772212068674	-0.370312848428894	0.114868607055414	1.8208075733107	-1.07824569401782	0.290083758325061	0.515421085055731	-5.79780951401898
RP11.817O13.8	0.207331908807663	-0.186881698252431	0.601545515867757	1.22214504327945	1.07711070993891	0.290581679066398	0.516232587367357	-5.79898960245524
SENP2	-0.137848549164322	-0.400120893511037	0.124423795182393	3.30547873933144	-1.07640451364039	0.290891795087182	0.516710262608788	-5.79972328698626
TRAV3	0.0612133309813632	-0.0552786789157376	0.177705340878464	0.0797762656641112	1.07615711935775	0.291000490227558	0.516830069815918	-5.79998020639333
NPEPPS	-0.170312607505456	-0.494492053240131	0.15386683822922	6.09431202367789	-1.07593771601693	0.291096911353897	0.516928046947892	-5.80020801177
PTTG1	-0.392814620560503	-1.14091767513657	0.35528843401556	3.6006882918238	-1.07535541094197	0.291352926598519	0.517309362374867	-5.80081240927681
ZBED1	-0.131681598788483	-0.382524239428449	0.119161041851482	2.88218561585659	-1.07510166810755	0.291464536630898	0.517347964271968	-5.80107568498956
RAD51	-0.168868224596262	-0.49055731418183	0.152820864989306	1.46584191841587	-1.07507166280583	0.291477736612877	0.517347964271968	-5.80110681378817
SYNGR3	0.297501976926144	-0.269295015093752	0.864298968946041	1.45231971437449	1.0749496634859	0.291531411117622	0.517347964271968	-5.80123337294242
MAGED2	0.127873197132377	-0.115768763724884	0.371515157989638	7.41242332216163	1.07486332930486	0.291569398711088	0.517347964271968	-5.80132292596809
EML2	0.165668456859029	-0.149994153909476	0.481331067627535	2.85182539233963	1.07483671194325	0.291581111228143	0.517347964271968	-5.80135053438665
GHRL	0.291361697892239	-0.264020929762301	0.846744325546778	1.15014235836797	1.07439994453985	0.291773350902198	0.517615756308161	-5.80180347443713
TRBV5.4	0.0840003096858704	-0.0761483750318325	0.244148994403573	0.0773518001982902	1.07419547811493	0.291863376005038	0.517702166101802	-5.80201545372998
PLXDC2	0.136689325185702	-0.123938114144593	0.397316764515998	6.125604703057	1.07408900582035	0.291910262782617	0.517712044255654	-5.80212582354035
NICN1	-0.119132759719354	-0.34641337130878	0.108147851870072	3.38297602391616	-1.07348164217447	0.292177827082909	0.518113242760946	-5.8027552280522
RPL35AP32	-0.215864264218117	-0.627734928388588	0.196006399952354	0.377477519321039	-1.07336072653995	0.292231115243632	0.518134409792374	-5.80288049259549
KDM6A	0.118676885989748	-0.107940187759219	0.345293959738716	2.64822803157165	1.07250499554936	0.292608437089734	0.518730010856588	-5.80376663057737
ANKRD49	-0.126937923213839	-0.369430757942137	0.11555491151446	3.77057370379721	-1.0720580127074	0.292805664558515	0.519006221094666	-5.80422923795811
RXRA	-0.0997724110942065	-0.29040519198348	0.0908603697950674	1.79660533746061	-1.07186155239887	0.292892380791553	0.519086496650377	-5.8044325095752
CUL7	0.123997429797638	-0.112951839635948	0.360946699231224	3.06787632733419	1.07172439923421	0.292952930027906	0.519090800072372	-5.80457439756322
FPR2	-0.114186884672381	-0.332400385835078	0.104026616490317	0.272099131695004	-1.07166837734119	0.292977664653776	0.519090800072372	-5.80463234865209
LAGE3	-0.200205500007358	-0.582894485321524	0.182483485306808	4.51776582480015	-1.07141038264208	0.293091592805025	0.519219236228894	-5.80489919183549
PPP3CC	-0.177851835581305	-0.517889243239285	0.162185572076675	4.00014140497347	-1.07116768923168	0.293198792648328	0.519335718388967	-5.80515015502976
PRKAR1B	0.138173216126553	-0.126057305374458	0.402403737627563	1.95906630547296	1.0709438305814	0.293297697596908	0.519437477157493	-5.80538159533067
TSPAN33	-0.143445815163417	-0.418012453623174	0.13112082329634	0.248427414657229	-1.06995601616674	0.293734414318389	0.520137395620324	-5.80640233396982
AMPD2	0.161783826394436	-0.147987197868993	0.471554850657864	4.81456985626899	1.06959686155349	0.293893311924304	0.520300960563399	-5.80677324465302
NAB2	-0.150701498789025	-0.439263020340859	0.13786002276281	2.89131856763485	-1.06955952857105	0.293909832311871	0.520300960563399	-5.80681179307205
KLF12	0.220052501750555	-0.201374922830573	0.641479926331683	3.57630277126422	1.06937327207563	0.293992263326362	0.520373366221121	-5.80700409496969
PRDM2	-0.0918208073299892	-0.267836471822514	0.084194857162536	3.42352149329732	-1.06835502318489	0.294443195731222	0.52109791560907	-5.80805484914904
TSKU	-0.190962693449683	-0.557111794902409	0.175186408003043	5.21366259203884	-1.06811095098225	0.294551355885287	0.521215716599724	-5.80830657602658
ITGB3	0.246094851515743	-0.225815002599919	0.718004705631404	2.72697028723442	1.06799517545006	0.294602671416065	0.521232910596341	-5.80842596405289
FAM65B	-0.154412226733355	-0.450618944054303	0.141794490587592	0.565997282934641	-1.06760989804948	0.294773484530144	0.521461493881506	-5.80882317738401
TMEM251	-0.122712734463896	-0.358138874711204	0.112713405783411	4.07039720108203	-1.06748249037652	0.29482998623501	0.521477565278927	-5.80895450315439
FAF2	0.0950312850988703	-0.087301392439962	0.277363962637703	4.0543469068185	1.0674017279175	0.294865806065539	0.521477565278927	-5.80903774179084
MSH5.SAPCD1	-0.167603049505688	-0.489517980522221	0.154311881510844	0.486245414799861	-1.06626856200235	0.295368712816907	0.522253194050766	-5.81020503968005
MTATP6P1	0.564176252515414	-0.519520231444641	1.64787273647547	9.11963506468819	1.06618592823829	0.295405409916768	0.522253194050766	-5.81029011782554
SEPT2	0.100828058763249	-0.0928570761987372	0.294513193725236	7.56984780496388	1.06613186552731	0.295429420545238	0.522253194050766	-5.81034577647772
MED23	0.137823585787665	-0.126999960501486	0.402647132076816	2.67821493609108	1.06584182073458	0.295558260353169	0.522407250983949	-5.81064433911164
LCMT1	0.107068811726185	-0.0987101548165822	0.312847778268951	5.27379942991587	1.06558429209538	0.295672689503614	0.522535796823735	-5.81090936803655
RP5.884M6.1	-0.204288211163926	-0.597054234885196	0.188477812557344	0.917788769559786	-1.06520992040185	0.295839091939341	0.522631080751119	-5.81129453786671
TOM1L1	0.136738580161719	-0.12615723212729	0.399634392450728	3.14946277017313	1.0652050254814	0.295841268093428	0.522631080751119	-5.81129957314831
CHPF2	0.125980740793721	-0.11623722922154	0.368198710808981	3.17815199135491	1.06518147924528	0.295851736294309	0.522631080751119	-5.81132379427186
CCDC152	-0.185032621649611	-0.54086791059398	0.170802667294757	2.95067144646368	-1.0649398908681	0.29595915690845	0.522717714699778	-5.81157227864943
ANAPC4	-0.113844511878055	-0.332808732381273	0.105119708625163	3.6612974222661	-1.06479193439005	0.296024958326038	0.522717714699778	-5.81172443285101
CDC20	-0.374744897192791	-1.09551651202614	0.346026717640554	0.940363171221882	-1.06478974961621	0.296025930048653	0.522717714699778	-5.81172667946407
EPHA4	-0.281034007130373	-0.821685350772479	0.259617336511734	1.70267178272397	-1.06455326936997	0.296131122752887	0.522727906601791	-5.8119698281171
FAAHP1	-0.293236290133817	-0.857377864665908	0.270905284398275	1.28116567592127	-1.06452390631114	0.296144186062569	0.522727906601791	-5.81200001570385
CMTM6	0.10629625279247	-0.0982218643701108	0.31081436995505	4.73374938035369	1.06441743064437	0.296191559353179	0.522727906601791	-5.81210947482822
DIMT1	-0.110836680135128	-0.324093914486716	0.102420554216459	4.55959722717808	-1.06440166479081	0.296198574371326	0.522727906601791	-5.81212568158598
ERGIC1	0.114411727164819	-0.105770936290885	0.334594390620522	4.21037366920914	1.06417543533536	0.296299248096065	0.522831936155992	-5.81235821339352
FGD3	-0.101829634220674	-0.297848107213214	0.0941888387718661	0.249120015477484	-1.06390534547646	0.296419471614963	0.52297042795487	-5.81263576790551
AC093826.1	-0.431662573915997	-1.26272264658268	0.399397498750686	0.983734562626789	-1.06374562582893	0.296490582871319	0.523022244597724	-5.81279987132203
PROCA1	-0.165303890497744	-0.483814671811487	0.153206890815999	0.809485709378496	-1.06288125149441	0.296875633050289	0.52362777056871	-5.81368757639259
SLC35E2	0.175645266378955	-0.162839137130291	0.514129669888201	2.23921538456595	1.06273160556827	0.296942331140451	0.523671697282175	-5.81384119403136
PCAT29	0.0650476508578845	-0.0603659919481893	0.190461293663958	0.0711526226473018	1.06221552142593	0.297172433967335	0.52386408367669	-5.81437082268678
